,coordinates,date,hashtags,language,source,text,user
491,,Wed Feb 13 17:35:11 +0000 2019,"[{'text': 'healthpolicyvalentines', 'indices': [98, 121]}, {'text': 'BeBoldEndHyde', 'indices': [122, 136]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WentRogue: Roses are red
And they cost a fortune
Let's make sure Medicaid
Will cover abortion
#healthpolicyvalentines #BeBoldEndHyde",kristinms6
492,,Wed Feb 13 17:35:11 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@k_yoder @xan_desanctis This is the magazine v clip of the abortion debate. imo.,byrdshouse
493,,Wed Feb 13 17:35:10 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @frfrankpavone: The Born Alive Abortion Survivors Protection Act will be introduced in the House of Representatives each day for the nex…,Piper_Fogle
494,,Wed Feb 13 17:35:10 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HuffPost: She was raped at 17, had a baby at 18 and her daughter died when she was 19. Here's why this woman wishes she had been able t…",JoycePerkins
495,,Wed Feb 13 17:35:09 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",New York Obstetrician Says State Abortion Law Will Kill Many Mothers https://t.co/q3gISkX5Zo via @dailycaller,Jodi__WB
496,,Wed Feb 13 17:35:08 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MARSHALL LEADS FIGHT AGAINST NY ABORTION LAW | Congressman Roger Marshall https://t.co/VgooWw1iIg,Catholic_Carol
497,,Wed Feb 13 17:35:07 +0000 2019,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","OBGYN who delivered 5,000 babies: Abortion is “never” necessary to protect a woman’s health https://t.co/uIrItmltKR",Petitionof1M
498,,Wed Feb 13 17:35:06 +0000 2019,[],en,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>",@__DaveyJones I read “poor planning on your part” and automatically thought about abortion lmaooooo,Maxxy__b
499,,Wed Feb 13 17:35:05 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LaylaAlisha11: Dems say Building the Wall is IMMORAL! Is it IMMORAL for Dems to do NOTHING about Border Security while Angel Families c…,pattchhes
500,,Tue Feb 12 06:04:37 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Butchers: Planned Parenthood kept aborted babies alive to harvest organs, ex-technician says https://t.co/OnXQ6GOM75 via @washtimes",IngrahamAngle
501,,Tue Feb 12 22:35:00 +0000 2019,[],en,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","There is no group that kills more black Americans than Planned Parenthood.

Abortion is the most lethal form of rac… https://t.co/Q2yqfwLwUP",LiveAction
502,,Tue Feb 12 18:25:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Did you know?

Today nearly 3,000 children in utero will be killed in America.

Over 900 are killed by Planned Pare… https://t.co/5S4NDDFkND",LilaGraceRose
503,,Wed Feb 13 17:35:17 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ellievan65: A fire at a Planned Parenthood clinic in Columbia, Missouri, was intentionally set and is being investigated as a possible…",mikie475
504,,Wed Feb 13 17:35:16 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bbusa617: https://t.co/V07egBUpHp

HOW PLANNED PARENTHOOD Covers Up Child Sex Trafficking... https://t.co/QJynUjva5w",JayH97748177
505,,Wed Feb 13 17:35:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@WhiteHouse Defund Planned Parenthood and fund the beautiful Wall already. Hooray!!!!!!,PepeFrias2
506,,Wed Feb 13 17:35:14 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LiveAction: There is no group that kills more black Americans than Planned Parenthood.

Abortion is the most lethal form of racism. #Bl…",tjwellard
507,,Wed Feb 13 17:35:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MrEarpLA: Riddle me this: how is it our tax dollars go to Planned Parenthood, then Planned Parenthood donates tens of millions of dolla…",mechanic_47
508,,Wed Feb 13 17:35:06 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mdx3232: The Democrats told President Trump that $5 billion is too much money to spend on a wall. I guarantee you that if Trump asked f…,ArmyVet2x
509,,Wed Feb 13 17:35:06 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",The taxpayers are indirectly funding Planned Parenthood who by the way makes millions selling baby body parts https://t.co/WkLt4mXV8r,PinniesH
510,,Wed Feb 13 17:35:04 +0000 2019,"[{'text': 'QAnon', 'indices': [123, 129]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @2runtherace: Planned Parenthood (I’ve got a new name for them - Planned Murder) pushes radical sex ed!! Anon notable!!
#QAnon #AuditPla…",shay_tera
511,,Wed Feb 13 17:35:02 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Diehard45C: Does Planned Parenthood not remind you of Adolf Hitler

Hitler had his henchmen do experiments on the Jewish people

We hav…",el_gonzo1
512,,Wed Feb 13 17:34:59 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LiveAction: There is no group that kills more black Americans than Planned Parenthood.

Abortion is the most lethal form of racism. #Bl…",Funmi47830614
513,,Wed Feb 13 17:34:58 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @prageru: Tragic:

Leading causes of death worldwide in 2018:

HIV/AIDS: 1.7 million

Smoking: 5 million

Cancer: 8.2 million

Abortion:…",DavidGAddington
514,,Wed Feb 13 17:34:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ReneeCarrollAZ: HORRIFIC...

Planned Parenthood Kept Babies Alive to Harvest Brains &amp; Heart!

In an Undercover Video, a former technici…",2012migirl
515,,Wed Feb 13 17:34:49 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So my business is co sponsoring a fundraiser for planned parenthood this evening with Savoy taproom. If you’ve ever… https://t.co/SUeSgeW80S,rosegoldgoddiss
516,,Wed Feb 13 17:34:47 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SheriffClarke What's this I hear that planned parenthood is getting more than the 1.375 billion for the wall?,tommytankerb32
517,,Wed Feb 13 17:34:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Diehard45C: Does Planned Parenthood not remind you of Adolf Hitler

Hitler had his henchmen do experiments on the Jewish people

We hav…",jpw4dt
518,,Wed Feb 13 17:34:45 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ReneeCarrollAZ: HORRIFIC...

Planned Parenthood Kept Babies Alive to Harvest Brains &amp; Heart!

In an Undercover Video, a former technici…",xlntjoy
519,,Wed Feb 13 17:34:43 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @carleigh1985: Did you know

Before they called it Planned Parenthood, 

It was called the “Negro Project” ?

Go ahead...

Google it.",basskicker11
520,,Wed Feb 13 17:34:42 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TomiLahren @realDonaldTrump @foxandfriends Defund Planned Parenthood and fund the beautiful Wall already. Hoopla!!!!! thanks,PepeFrias2
521,,Wed Feb 13 17:34:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HumanDefenseINI: No one is truly ignorant to the atrocities of Planned Parenthood founder Margaret Sanger. 

But here's some true insig…",whel_a
522,,Wed Feb 13 17:34:40 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Serremmy: Planned Parenthood keeps aborted babies alive to harvest organs, according to an insider. 

This is why they want to murder b…",GoodnessMrcy
523,,Wed Feb 13 17:34:37 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Wyn1745: Planned Parenthood covers up child sex trafficking.
The average age of entry into child prostitution is 13.
That's unbelievabl…",isavega2017
524,,Wed Feb 13 17:34:37 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @carleigh1985: Did you know

Before they called it Planned Parenthood, 

It was called the “Negro Project” ?

Go ahead...

Google it.",HovlandRoland
525,,Tue Feb 12 12:58:45 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Partisanship and polarization and gerrymandering and corporate money have ruined our politics and it's divided us,… https://t.co/ZrqFRhp82m",asmith83
526,,Mon Feb 11 23:00:10 +0000 2019,[],en,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>",How an April election for the Wisconsin Supreme Court could undo extreme Republican gerrymandering https://t.co/KkctZFJMte,DKElections
527,,Mon Feb 11 18:05:49 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The man who was the deciding vote in Bush v. Gore, Citizens United, gutting the Voting Rights Act, &amp; refusing to cu… https://t.co/2O1CMhc8lL",PoliticsWolf
528,,Wed Feb 13 17:34:30 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DemRedistrict: “The biggest rigged system in America is gerrymandering.” -- @EricHolder 

AG Holder knows the importance of fighting fo…",lovejackpearl
529,,Wed Feb 13 17:33:40 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@StanleyHWalter2 @Sing_2_me @Polite_DPJ @santper_ @Liz_Cheney @CoryBooker @BeefUSA Maybe a grandchild will explain… https://t.co/bUrBz59wM2,ThatCatBadger
530,,Wed Feb 13 17:31:26 +0000 2019,"[{'text': 'gerrymandering', 'indices': [85, 100]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @CommonCauseNC: Today a bipartisan group of NC lawmakers introduced a bill to end #gerrymandering. Details: https://t.co/fJeECCfyJe  #nc…,OurRevolutionVC
531,,Wed Feb 13 17:30:50 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@allfromthegator @kristoncapps @CityLab though the legislators that are challenging medicaid expansion and gerryman… https://t.co/iwOjj9YU9b,ptsarahdactyl
532,,Wed Feb 13 17:30:15 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@AmazonResists @gaslightingus2 @Twitter @FBI Duke blue and it's only called gerrymandering when REPs do it.  For De… https://t.co/p8yqMSrRtF,TrumpitC
533,,Wed Feb 13 17:30:06 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@homemadeguitars GOP cheats to get in office. Gerrymandering, voter suppression, etc. once there they cater to need… https://t.co/Va9rMRq8Bz",Amazed1950
534,,Wed Feb 13 17:29:34 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The American people get it. Now we just need to get rid of the Electoral College and gerrymandering so we can do so… https://t.co/ZfYfz2uLKa,DrPeterDrake
535,,Wed Feb 13 17:28:19 +0000 2019,"[{'text': 'partisan', 'indices': [23, 32]}, {'text': 'redistricting', 'indices': [33, 47]}, {'text': 'FairMaps', 'indices': [49, 58]}, {'text': 'Gerrymandering', 'indices': [66, 81]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A quick explanation of #partisan #redistricting. #FairMaps
Watch “#Gerrymandering by the Numbers-2 minute-short” https://t.co/mMIf6asALQ",RedistrictNet
536,,Wed Feb 13 17:28:09 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@realDonaldTrump Because 69% expect you'll be impeached by then and some honest politician will come to DC who'll a… https://t.co/wVVYvIJxVD,ByronCanadian
537,,Wed Feb 13 17:27:22 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @DemRedistrict: What do these districts all have in common? Gerrymandering! And these districts are in states where 2019 elections could…,healthcareicare
538,,Wed Feb 13 17:27:19 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RadioFreeTom @Bill_Palmer I'd say gerrymandering, 25 years of Republican lies, and letting greedy billionaires dic… https://t.co/KnwB49EQnU",Paganliam
539,,Wed Feb 13 17:26:57 +0000 2019,"[{'text': 'ncga', 'indices': [101, 106]}, {'text': 'ncpol', 'indices': [107, 113]}, {'text': 'gerrymandering', 'indices': [114, 129]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mel_bough: Here is the criteria for members serving on that nonpartisan redistricting commission #ncga #ncpol #gerrymandering https://t…,punstiningalls
540,,Wed Feb 13 17:25:02 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ACLU Thank you for fighting for fair voting! Could you also sue the state of Utah for ignoring the majority will o… https://t.co/kKN5OvsNqC,awinbauer
541,,Wed Feb 13 17:24:38 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gerrymandering played a big role in 2016 elections.  What’s the solution?  This WAPO article takes a look at what C… https://t.co/JqMrWae5m0,CMScarboro
542,,Wed Feb 13 17:24:36 +0000 2019,"[{'text': 'HR1', 'indices': [81, 85]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @B52Malmet: The House Election Security Committee is holding a hearing now on #HR1- the 571-page compendium on how to protect our electi…,CathyJoeGPT
543,,Wed Feb 13 17:24:14 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @UROCKlive1: @Jim_Jordan @RepCummings Wow. Letting people vote fairly, not selling our government to billionaires who pay you off secret…",PeggiBova
544,,Wed Feb 13 17:23:12 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DemRedistrict: “The biggest rigged system in America is gerrymandering.” -- @EricHolder 

AG Holder knows the importance of fighting fo…",Slopiegal
545,,Wed Feb 13 17:23:11 +0000 2019,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Missourians support fixing the gerrymandering on steroids redistricting scheme created by Amendment 1!… https://t.co/Q0eE3R0Gqt,Carl_Bearden
546,,Wed Feb 13 17:21:37 +0000 2019,"[{'text': 'Raleigh', 'indices': [59, 67]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @iandembling: Happening now: at the General Assembly in #Raleigh a newly proposed “citizens commission” which bill sponsors say will “en…,macm91
547,,Wed Feb 13 17:20:57 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@mrbromwich That's because only 25% of Republicans are ACTUALLY Republicans. These percentages don't account for th… https://t.co/U24n0PYu1P,MissErinRenee
548,,Wed Feb 13 17:19:56 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SpecNewsCLT The @NCGOP complaining about Gov. Cooper being ""partisan"" in his appointment of Justice Beasley to Chi… https://t.co/LDR7BMiTGK",ncnative46
549,,Wed Feb 13 17:19:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CInsistence I don't want to be all ""POC will save this country"" but the fact is that if you want to beat these fuc… https://t.co/awBa82pfVr",gunsmoslem
550,,Tue Feb 12 23:09:25 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",END THE WAR ON DRUGS.,DrBronner
551,,Tue Feb 12 19:02:30 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","To end mass incarceration, we have to go further.

Let's end:
➖Cash bail
➖The War on Drugs
➖Abusive police practice… https://t.co/LNGtuGjkLk",ACLU
