,coordinates,date,hashtags,language,source,text,user
82,,Sat Feb 09 02:22:07 +0000 2019,"[{'text': 'SaveOnElvive', 'indices': [103, 116]}, {'text': 'StopWaiting', 'indices': [117, 129]}, {'text': 'ad', 'indices': [130, 133]}]",en,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>",RT @freeBfindingmom: What I Wish I Knew about Damaged Hair + Enter to Win a Trip to Paris From L'Oreal #SaveOnElvive #StopWaiting #ad https…,koreandoll
83,,Sat Feb 09 02:22:07 +0000 2019,"[{'text': 'ad', 'indices': [19, 22]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GettingFitFab: #ad| Trying to cut back on caffeine? Swap coffee for @CelestialTea's caffeine-free herbal teas! They have so many delici…,momtograndma
84,,Sat Feb 09 02:21:48 +0000 2019,"[{'text': 'AD', 'indices': [17, 20]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MyStyleVita: #AD Letting my hair grow has been HARD. And it's starting to look rough. Tried these new @pantene Intense Rescue Shots to…,MitchellDuxbury
85,,Sat Feb 09 02:21:45 +0000 2019,"[{'text': 'ad', 'indices': [89, 92]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SmokieWanKinobe @PremierLacrosse You should buy PLL gear and vote for them in your city #ad,ndyj118
86,,Sat Feb 09 02:21:35 +0000 2019,"[{'text': 'LiveFlavorfully', 'indices': [19, 35]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GettingFitFab: #LiveFlavorfully with @CelestialTea | Click here --&gt; https://t.co/ShJF8dChWv
Healthy + flavorful teas with 0 calories! W…",momtograndma
87,,Sat Feb 09 02:21:15 +0000 2019,"[{'text': 'ad', 'indices': [98, 101]}]",en,"<a href=""https://www.rehashtag.com"" rel=""nofollow"">Scheduling App For Tweets</a>",RT @SineaPies: Give them something really special ♥ a Hallmark Paper Wonder pop up Valentine card #ad&gt;&gt;https://t.co/bdFiz1yqUM #ValentinesD…,AndreaCoventry
88,,Sat Feb 09 02:21:13 +0000 2019,"[{'text': 'ad', 'indices': [136, 139]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","100 candy spoons (for snow cones) $9.01, no code needed!
https://t.co/282row4YbO

*Prices and stock are subject to change at any time.  #ad",MomsLoveSales
89,,Sat Feb 09 02:19:43 +0000 2019,"[{'text': 'Casio', 'indices': [100, 106]}, {'text': 'MenWatch', 'indices': [107, 116]}, {'text': 'Black', 'indices': [117, 123]}, {'text': 'Analog', 'indices': [124, 131]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: Casio Men's Black Analog Anti Reverse Bezel Watch
👉👉👉   https://t.co/uZPfyzPsPO
   
#Casio #MenWatch #Black #Analog 
#AntiR…",wookitopia
90,,Sat Feb 09 02:19:38 +0000 2019,"[{'text': 'Men', 'indices': [89, 93]}, {'text': 'Shoes', 'indices': [94, 100]}, {'text': 'Watches', 'indices': [111, 119]}, {'text': 'Black', 'indices': [120, 126]}, {'text': 'Analog', 'indices': [127, 134]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: Converse Chuck Taylor All Star Low Top
👉👉👉   https://t.co/2I8MOEsL76
   
#Men #Shoes @Converse
#Watches #Black #Analog #Bes…",wookitopia
91,,Sat Feb 09 02:19:36 +0000 2019,"[{'text': 'PointOfEntry', 'indices': [119, 132]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @BloodHorse: 5X Grade 1 Winner. Leading 2nd Crop Sire. Dynaformer's Heir.
Standing for $20,000.
Submit your mare to #PointOfEntry - http…",kenwilkins8
92,,Sat Feb 09 02:19:32 +0000 2019,"[{'text': 'Women', 'indices': [87, 93]}, {'text': 'Men', 'indices': [94, 98]}, {'text': 'Accessories', 'indices': [99, 111]}, {'text': 'Earmuffs', 'indices': [112, 121]}, {'text': 'Watches', 'indices': [122, 130]}, {'text': 'Black', 'indices': [131, 137]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: 180s Fleece Behind-the-Head Earmuffs
👉👉👉   https://t.co/9MpnlkEIl0
   
#Women #Men #Accessories #Earmuffs
#Watches #Black #…",wookitopia
93,,Sat Feb 09 02:19:23 +0000 2019,"[{'text': 'Real', 'indices': [103, 108]}, {'text': 'Rose', 'indices': [109, 114]}, {'text': 'Gold', 'indices': [115, 120]}, {'text': 'Forever', 'indices': [121, 129]}, {'text': 'Gifts', 'indices': [130, 136]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: Real Rose 24K Gold Dipped
Gifts for Her Valentines Day 
 👉👉👉  https://t.co/sbfAUxQcLN

#Real #Rose #Gold #Forever #Gifts #A…",wookitopia
94,,Sat Feb 09 02:19:21 +0000 2019,"[{'text': 'AllAtJCP', 'indices': [236, 245]}, {'text': 'ad', 'indices': [246, 249]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I am thrilled to announce that I have partnered with @JCPenney to help one of you win your dream promposal, and get a $500 JCPenney gift card for prom shopping. Watch the full video on the @jcpenney YouTube channel for all the details. #AllAtJCP #ad https://t.co/5fV54bW4l6 https://t.co/Ddx1UW9g3i",PeytonList
95,,Sat Feb 09 02:19:19 +0000 2019,"[{'text': 'Forever', 'indices': [96, 104]}, {'text': 'Gifts', 'indices': [105, 111]}, {'text': 'Kids', 'indices': [112, 117]}, {'text': 'Books', 'indices': [118, 124]}, {'text': 'BoardBook', 'indices': [125, 135]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: Happy Valentine's Day, Mouse! (If You Give...)
👉👉👉  https://t.co/b30bn081Av
   
#Forever #Gifts #Kids #Books #BoardBook #Mo…",wookitopia
96,,Sat Feb 09 02:19:11 +0000 2019,"[{'text': 'Forever', 'indices': [131, 139]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: Bearington Romantic Rover Valentines 😍
Plush Stuffed Animal Puppy Dog with Hearts
👉👉👉  https://t.co/y1dJMHjWGs
   
#Forever…",wookitopia
97,,Sat Feb 09 02:19:09 +0000 2019,"[{'text': 'ad', 'indices': [58, 61]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @VastGG: Check out this giveaway, courtesy of @JoshOG. #ad

🎉 Alienware 25 Gaming Monitor
👋 Tag Your Friends
💞 Retweet, Like &amp; Follow @J…",undreamtmayhem
98,,Sat Feb 09 02:19:06 +0000 2019,"[{'text': 'trailer', 'indices': [14, 22]}, {'text': 'youtube', 'indices': [29, 37]}, {'text': 'sponsored', 'indices': [73, 83]}, {'text': 'rap', 'indices': [104, 108]}, {'text': 'hiphop', 'indices': [109, 116]}, {'text': 'acting', 'indices': [117, 124]}, {'text': 'methodacting', 'indices': [125, 138]}, {'text': 'rock', 'indices': [139, 144]}, {'text': 'singing', 'indices': [145, 153]}, {'text': 'ad', 'indices': [154, 157]}, {'text': 'sale', 'indices': [158, 163]}, {'text': 'skincare', 'indices': [164, 173]}, {'text': 'cream', 'indices': [174, 180]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Jack-Town new #trailer up on #youtube now! https://t.co/6elXSkc3mD . Now #sponsored  by @4infatuations !#rap #hiphop #acting #methodacting #rock #singing #ad #sale #skincare #cream… https://t.co/A7btxS1pWH,Therealboardmke
99,,Sat Feb 09 02:19:00 +0000 2019,"[{'text': 'ad', 'indices': [221, 224]}]",en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","If you're looking for fun and innovative ways to raise money for your team . . .  you should try Predictor Leagues! 💸💸💸  

• @leaguePredictor
• https://t.co/2pAiKWqnyO
• https://t.co/UM9eQakuVu 

https://t.co/2Q06sLkKWT

#ad https://t.co/TNZvO6ISbE",NonLeaguePaper
100,,Sat Feb 09 02:19:00 +0000 2019,"[{'text': 'realhonestopinion', 'indices': [38, 56]}, {'text': 'ad', 'indices': [57, 60]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Perfect for flu season for the kiddos #realhonestopinion #ad 
https://t.co/21hLADRGmd",nursebridgid
101,,Sat Feb 09 02:18:58 +0000 2019,"[{'text': 'Funny', 'indices': [95, 101]}, {'text': 'ValentinesCard', 'indices': [102, 117]}, {'text': 'Stationery', 'indices': [118, 129]}, {'text': 'Wife', 'indices': [130, 135]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: Just My Type: Hilarious Valentine's Day Card
👉👉👉   https://t.co/zJAXmZV3A9
   
#Funny #ValentinesCard #Stationery #Wife #Hu…",wookitopia
102,,Sat Feb 09 02:18:54 +0000 2019,"[{'text': 'ValentinesCard', 'indices': [91, 106]}, {'text': 'Stationery', 'indices': [107, 118]}, {'text': 'Wife', 'indices': [119, 124]}, {'text': 'Husband', 'indices': [125, 133]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wookitopia: Handmade Wood Love Valentine’s Day Card 
👉👉👉   https://t.co/FooTrD475w
   
#ValentinesCard #Stationery #Wife #Husband 
#Boy…",wookitopia
103,,2/8/2019 21:55,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @KennesawPatch: Kennesaw Wow House: $1.2M For Gorgeous House In The Woods https://t.co/e9qC0rYAA2 https://t.co/Oq4wE3wBYg,STFUImTweetn0_o
104,,2/8/2019 21:55,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CourtneyBunke14: Some beauties I got for sale, if anyone’s interested! They will have regular hooks and if you’d like you can choose go…",BdIdeaFairy
105,,2/8/2019 21:55,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MimbsPhotograph: New artwork for sale! - ""Quiet Pirate"" - https://t.co/JouLlWGZr3 @fineartamerica https://t.co/Sek2HjZhwQ",s_msonia
106,,2/8/2019 21:55,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Women T-shirt One Shoulder Off Shoulder Contrast Color 3/4 Sleeve Loose Plus Size Casual Tops Check out #7382 &gt;&gt;… https://t.co/GQD4huGROC,HotCamera2020
107,,2/8/2019 21:55,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Live the best retirement lifestyle and choose from our top four destinations for 2019. https://t.co/vchuY6tuIc https://t.co/uK9fZjAbKx,FNREParramatta
108,,2/8/2019 21:55,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @quagerdoodle: CS:GO Howl Gaming Mouse Pad Giveaway!

- Follow
- Retweet
- Tag 2 Friends

Rolling in 24 hours! https://t.co/69sbASaH3u",GasparisCS
109,,2/8/2019 21:55,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KTLband: Coming Soon... https://t.co/iVWYTBhu98,maori11
110,,2/8/2019 21:55,[],en,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>",Check out what I just added to my closet on Poshmark: Born Button Front Shirt Long Sleeve Plaid Grn Blue.… https://t.co/0Qj0ZsRf4B,prots23
111,,2/8/2019 21:55,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Join us every Wednesday and Friday (till March 1st) from 4:30-6, for an exclusive first look at the new ALT / Aspen… https://t.co/8VwHxGSewy",AspenAlt
112,,2/8/2019 21:55,"[{'text': 'DDArunprabha', 'indices': [94, 107]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Must watch today morning at 09:55am LIVE on @DDNational 
PM Shri @narendramodi  will dedicate #DDArunprabha  channe… https://t.co/e5Dba5mtNj",DDUttarPradesh
113,,2/8/2019 21:55,"[{'text': 'GRAMMYs', 'indices': [128, 136]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RecordingAcad: An eclectic lineup of artists, musicians, actors and comedians will take the stage as presenters at the 61st #GRAMMYs in…",lovelykareign
114,,2/8/2019 21:55,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Check out this great giveaway for The Sky Above Us from @SarahSundin!  https://t.co/s7o062PSCL,LoraineNunley
115,,2/8/2019 21:55,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LachlanYT: Annoucing my biggest giveaway yet sponsored by supporters using code ""Lachy"" in the Fortnite store! Prizes include:

- Youtu…",Kra_zyy
116,,2/8/2019 21:55,"[{'text': 'directcare', 'indices': [13, 24]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @AtlasMD: #directcare is dispensing medicine at wholesale costs which is up to 95% cheaper. Many medicines UNDER a penny per pill. Breas…,BenefitRx
117,,2/8/2019 23:09,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Car Kit FM Transmitter BT MP3 Player USB Car Charger Check out #3819 &gt;&gt; https://t.co/Kqzddl0E3C https://t.co/0DJiZ2fzJi,FREECAMERA1
118,,2/8/2019 23:09,"[{'text': 'ad', 'indices': [63, 66]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @VastGG: Check out this giveaway, courtesy of @Tempo_Storm. #ad

👋 Tag Your Friends
🔔 Turn Notifications On
💞 Retweet, Like &amp; Follow @Te…",beautybosssam
119,,2/8/2019 23:09,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Fashion | OTWOO 24K Rose Gold Elixir Skin Oil Before Primer Foundation Moisturizing and Anti-Aging Check it out - Deal #7478 &gt;&gt; https://t.co/Jivvr1Rmty https://t.co/3VLyuSENl1,FUP_UOP_026
120,,2/8/2019 23:08,"[{'text': 'adidas', 'indices': [7, 14]}]",en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ad The #adidas Continental 80 is on sale for $55.99 shipped!

Use code NOMINFEB at checkout-&gt; https://t.co/Ol7yBNcUzB https://t.co/fkOUtCGqf1",KicksUnderCost
121,,2/8/2019 23:08,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @EPMuseumofHist: EPMH is proud to present this exhibition of Casas Grandes and Mata Ortiz ceramics that flourished during their Medio Pe…,cardenas_phfp
122,,2/8/2019 23:08,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",KKmoon USB Switch Adapter Plug Socket for RCD510 RCD310 for Volkswagen GOLF MK6 BORA Check out #3701 &gt;&gt; https://t.co/nK3o8pWYpr https://t.co/Q8HPJvtxGg,SIMACARS
123,,2/8/2019 23:08,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",WOLFBIKE Cycling Jersey Men Riding Breathable Jacket Cycle Clothing Bike Long Sleeve Wind Coat Green 3XL Check it out - Hot deal #8186 &gt; https://t.co/9ar74XDZUO https://t.co/rYulIl5RCC,ZIBRANOTON
124,,2/8/2019 23:08,"[{'text': 'partners', 'indices': [24, 33]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TheYumYumFoodie: My #partners @PorkEsSabor have asked me to participate in National Grilling Month with an easy recipe for grilling por…,TheYumYumFoodie
125,,2/8/2019 23:16,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FS: Norstone ESSE AV RACK (3 available) https://t.co/M57BbKZhwC,hificlassifieds
126,,2/8/2019 23:16,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Terror_Threads: Our New Terrifier, “Til Death Do Us Part” Hours Of Terror, Limited Edition apparel and mug by Toto6 (with art direction…",1eyeopenproduc1
127,,2/8/2019 23:16,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Coddington_Bear: Now Available FREE on YouTube!

https://t.co/RuOtlO6cAc https://t.co/aeA0toDzim",kameece0331
128,,2/8/2019 23:16,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NLN: Special Announcement: The Directory of Nursing Journals is now available here on the Nurse Author &amp; Editor website, https://t.co/w…",TShellenbarger
129,,2/8/2019 23:16,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DianeShute: Wonderful reviews for After Midnight and Midnight Crossing by Diane Shute. If you love Historical Romance set in England an…,DianeShute
130,"{'type': 'Point', 'coordinates': [-75.40368606, 40.64229378]}",2/8/2019 23:16,"[{'text': 'hoodies', 'indices': [92, 100]}, {'text': 'pigmentdyed', 'indices': [101, 113]}, {'text': 'anchor', 'indices': [114, 121]}, {'text': 'since82', 'indices': [122, 130]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",New shop hoodies are available. Every piece is pretty sick. Don’t hesitate on grabbing one! #hoodies #pigmentdyed #anchor #since82 @ Amateur Athlete Skate Shop https://t.co/Ry9VDCmw8E,amateur_athlete
